"crop","region","item","year","value"
"sorg","pg","Taxes and insurance","2013.0","5.22"
"sorg","pg","General farm overhead","2013.0","11.73"
"sorg","pg","Total, allocated overhead","2013.0","167.07"
"sorg","pg","Total, costs listed","2013.0","300.48"
"sorg","pg","Value of production less total costs listed","2013.0","-142.29"
"sorg","pg","Value of production less operating costs","2013.0","24.78000000000003"
"sorg","pg","Yield (bushels per planted acre)","2013.0","36.2"
"sorg","pg","Price (dollars per bushel at harvest)","2013.0","4.2"
"sorg","pg","Enterprise size (planted acres)","2013.0","280.0"
"sorg","pg","Irrigated (percent)","2013.0","4.8"
"sorg","pg","Dryland (percent)","2013.0","95.2"
"sorg","pg","Primary product: Sorghum","2014.0","164.60399999999998"
"sorg","pg","Secondary product: Sorghum silage/grazing","2014.0","5.8"
"sorg","pg","Total, gross value of production","2014.0","170.404"
"sorg","pg","Seed","2014.0","12.68"
"sorg","pg","Fertilizer","2014.0","41.37"
"sorg","pg","Chemicals","2014.0","27.06"
"sorg","pg","Custom operations","2014.0","13.51"
"sorg","pg","Fuel, lube, and electricity","2014.0","16.73"
"sorg","pg","Repairs","2014.0","21.58"
"sorg","pg","Other variable expenses","2014.0","0.03"
"sorg","pg","Interest on operating inputs","2014.0","0.04"
"sorg","pg","Total, operating costs","2014.0","133.0"
"sorg","pg","Hired labor","2014.0","1.76"
"sorg","pg","Opportunity cost of unpaid labor","2014.0","17.56"
"sorg","pg","Capital recovery of machinery and equipment","2014.0","78.62"
"sorg","pg","Opportunity cost of land","2014.0","57.37"
"sorg","pg","Taxes and insurance","2014.0","5.9"
"sorg","pg","General farm overhead","2014.0","11.92"
"sorg","pg","Total, allocated overhead","2014.0","173.13"
"sorg","pg","Total, costs listed","2014.0","306.13"
"sorg","pg","Value of production less total costs listed","2014.0","-135.726"
"sorg","pg","Value of production less operating costs","2014.0","37.403999999999996"
"sorg","pg","Yield (bushels per planted acre)","2014.0","47.3"
"sorg","pg","Price (dollars per bushel at harvest)","2014.0","3.48"
"sorg","pg","Enterprise size (planted acres)","2014.0","280.0"
"sorg","pg","Irrigated (percent)","2014.0","4.8"
"sorg","pg","Dryland (percent)","2014.0","95.2"
"sorg","pg","Primary product: Sorghum","2015.0","195.091"
"sorg","pg","Secondary product: Sorghum silage/grazing","2015.0","5.35"
"sorg","pg","Total, gross value of production","2015.0","200.441"
"sorg","pg","Seed","2015.0","12.77"
"sorg","pg","Fertilizer","2015.0","40.97"
"sorg","pg","Chemicals","2015.0","26.0"
"sorg","pg","Custom operations","2015.0","13.82"
"sorg","pg","Fuel, lube, and electricity","2015.0","10.85"
"sorg","pg","Repairs","2015.0","21.6"
"sorg","pg","Other variable expenses","2015.0","0.03"
"sorg","pg","Interest on operating inputs","2015.0","0.11"
"sorg","pg","Total, operating costs","2015.0","126.14999999999999"
"sorg","pg","Hired labor","2015.0","1.82"
"sorg","pg","Opportunity cost of unpaid labor","2015.0","18.19"
"sorg","pg","Capital recovery of machinery and equipment","2015.0","80.45"
"sorg","pg","Opportunity cost of land","2015.0","58.59"
"sorg","pg","Taxes and insurance","2015.0","6.27"
"sorg","pg","General farm overhead","2015.0","11.93"
"sorg","pg","Total, allocated overhead","2015.0","177.25000000000003"
"sorg","pg","Total, costs listed","2015.0","303.40000000000003"
"sorg","pg","Value of production less total costs listed","2015.0","-102.95900000000003"
"sorg","pg","Value of production less operating costs","2015.0","74.29100000000001"
"sorg","pg","Yield (bushels per planted acre)","2015.0","55.9"
"sorg","pg","Price (dollars per bushel at harvest)","2015.0","3.49"
"sorg","pg","Enterprise size (planted acres)","2015.0","280.0"
"sorg","pg","Irrigated (percent)","2015.0","4.8"
"sorg","pg","Dryland (percent)","2015.0","95.2"
"sorg","pg","Primary product: Sorghum","2016.0","156.195"
"sorg","pg","Secondary product: Sorghum silage/grazing","2016.0","5.18"
"sorg","pg","Total, gross value of production","2016.0","161.375"
"sorg","pg","Seed","2016.0","12.46"
"sorg","pg","Fertilizer","2016.0","34.72"
"sorg","pg","Chemicals","2016.0","26.84"
"sorg","pg","Custom operations","2016.0","13.79"
"sorg","pg","Fuel, lube, and electricity","2016.0","9.66"
"sorg","pg","Repairs","2016.0","21.65"
"sorg","pg","Other variable expenses","2016.0","0.03"
"sorg","pg","Interest on operating inputs","2016.0","0.27"
"sorg","pg","Total, operating costs","2016.0","119.42"
"sorg","pg","Hired labor","2016.0","1.89"
"sorg","pg","Opportunity cost of unpaid labor","2016.0","18.85"
"sorg","pg","Capital recovery of machinery and equipment","2016.0","80.45"
"sorg","pg","Opportunity cost of land","2016.0","55.33"
"sorg","pg","Taxes and insurance","2016.0","6.23"
"sorg","pg","General farm overhead","2016.0","11.96"
"sorg","pg","Total, allocated overhead","2016.0","174.70999999999998"
"sorg","pg","Total, costs listed","2016.0","294.13"
"sorg","pg","Value of production less total costs listed","2016.0","-132.755"
"sorg","pg","Value of production less operating costs","2016.0","41.955"
"sorg","pg","Yield (bushels per planted acre)","2016.0","58.5"
"sorg","pg","Price (dollars per bushel at harvest)","2016.0","2.67"
"sorg","pg","Enterprise size (planted acres)","2016.0","280.0"
"sorg","pg","Irrigated (percent)","2016.0","4.8"
"sorg","pg","Dryland (percent)","2016.0","95.2"
"sorg","mp","Primary product: Sorghum","1995.0","181.35"
"sorg","mp","Total, gross value of production","1995.0","181.35"
"sorg","mp","Seed","1995.0","7.29"
"sorg","mp","Fertilizer","1995.0","30.93"
"sorg","mp","Chemicals","1995.0","16.93"
"sorg","mp","Custom operations","1995.0","7.79"
"sorg","mp","Fuel, lube, and electricity","1995.0","8.38"
"sorg","mp","Repairs","1995.0","14.73"
"sorg","mp","Interest on operating inputs","1995.0","2.37"
"sorg","mp","Total, operating costs","1995.0","88.42"
"sorg","mp","Hired labor","1995.0","9.81"
"sorg","mp","Opportunity cost of unpaid labor","1995.0","11.38"
"sorg","mp","Capital recovery of machinery and equipment","1995.0","55.21"
"sorg","mp","Opportunity cost of land","1995.0","40.59"
"sorg","mp","Taxes and insurance","1995.0","7.03"
"sorg","mp","General farm overhead","1995.0","3.58"
"sorg","mp","Total, allocated overhead","1995.0","127.60000000000001"
"sorg","mp","Total, costs listed","1995.0","216.02"
"sorg","mp","Value of production less total costs listed","1995.0","-34.670000000000016"
"sorg","mp","Value of production less operating costs","1995.0","92.92999999999999"
"sorg","mp","Yield (bushels per planted acre)","1995.0","65.0"
"sorg","mp","Price (dollars per bushel at harvest)","1995.0","2.79"
"sorg","mp","Enterprise size (planted acres)","1995.0","136.0"
"sorg","mp","Irrigated (percent)","1995.0","5.0"
"sorg","mp","Dryland (percent)","1995.0","95.0"
"sorg","mp","Primary product: Sorghum","1996.0","208.6"
"sorg","mp","Total, gross value of production","1996.0","208.6"
"sorg","mp","Seed","1996.0","8.49"
"sorg","mp","Fertilizer","1996.0","32.0"
"sorg","mp","Chemicals","1996.0","17.48"
"sorg","mp","Custom operations","1996.0","8.62"
"sorg","mp","Fuel, lube, and electricity","1996.0","10.62"
"sorg","mp","Repairs","1996.0","15.72"
"sorg","mp","Interest on operating inputs","1996.0","2.34"
"sorg","mp","Total, operating costs","1996.0","95.27000000000001"
"sorg","mp","Hired labor","1996.0","10.8"
"sorg","mp","Opportunity cost of unpaid labor","1996.0","11.79"
"sorg","mp","Capital recovery of machinery and equipment","1996.0","56.88"
"sorg","mp","Opportunity cost of land","1996.0","47.46"
"sorg","mp","Taxes and insurance","1996.0","7.05"
"sorg","mp","General farm overhead","1996.0","3.67"
"sorg","mp","Total, allocated overhead","1996.0","137.65"
"sorg","mp","Total, costs listed","1996.0","232.92000000000002"
"sorg","mp","Value of production less total costs listed","1996.0","-24.32000000000002"
"sorg","mp","Value of production less operating costs","1996.0","113.32999999999998"
"sorg","mp","Yield (bushels per planted acre)","1996.0","70.0"
"sorg","mp","Price (dollars per bushel at harvest)","1996.0","2.98"
"sorg","mp","Enterprise size (planted acres)","1996.0","136.0"
"sorg","mp","Irrigated (percent)","1996.0","5.0"
"sorg","mp","Dryland (percent)","1996.0","95.0"
"sorg","mp","Primary product: Sorghum","1997.0","177.48"
"sorg","mp","Total, gross value of production","1997.0","177.48"
"sorg","mp","Seed","1997.0","9.5"
"sorg","mp","Fertilizer","1997.0","30.06"
"sorg","mp","Chemicals","1997.0","16.9"
"sorg","mp","Custom operations","1997.0","8.52"
"sorg","mp","Fuel, lube, and electricity","1997.0","9.92"
"sorg","mp","Repairs","1997.0","16.33"
"sorg","mp","Interest on operating inputs","1997.0","2.33"
"sorg","mp","Total, operating costs","1997.0","93.56"
"sorg","mp","Hired labor","1997.0","11.46"
"sorg","mp","Opportunity cost of unpaid labor","1997.0","12.21"
"sorg","mp","Capital recovery of machinery and equipment","1997.0","59.89"
"sorg","mp","Opportunity cost of land","1997.0","40.17"
"sorg","mp","Taxes and insurance","1997.0","7.07"
"sorg","mp","General farm overhead","1997.0","3.77"
"sorg","mp","Total, allocated overhead","1997.0","134.57000000000002"
"sorg","mp","Total, costs listed","1997.0","228.13000000000002"
"sorg","mp","Value of production less total costs listed","1997.0","-50.650000000000034"
"sorg","mp","Value of production less operating costs","1997.0","83.91999999999999"
"sorg","mp","Yield (bushels per planted acre)","1997.0","68.0"
"sorg","mp","Price (dollars per bushel at harvest)","1997.0","2.61"
"sorg","mp","Enterprise size (planted acres)","1997.0","136.0"
"sorg","mp","Irrigated (percent)","1997.0","5.0"
"sorg","mp","Dryland (percent)","1997.0","95.0"
"sorg","mp","Primary product: Sorghum","1998.0","88.69"
"sorg","mp","Total, gross value of production","1998.0","88.69"
"sorg","mp","Seed","1998.0","9.01"
"sorg","mp","Fertilizer","1998.0","26.2"
"sorg","mp","Chemicals","1998.0","17.3"
"sorg","mp","Custom operations","1998.0","5.78"
"sorg","mp","Fuel, lube, and electricity","1998.0","10.37"
"sorg","mp","Repairs","1998.0","19.45"
"sorg","mp","Interest on operating inputs","1998.0","2.11"
"sorg","mp","Total, operating costs","1998.0","90.22000000000001"
"sorg","mp","Hired labor","1998.0","12.94"
"sorg","mp","Opportunity cost of unpaid labor","1998.0","15.61"
"sorg","mp","Capital recovery of machinery and equipment","1998.0","64.54"
"sorg","mp","Opportunity cost of land","1998.0","19.02"
"sorg","mp","Taxes and insurance","1998.0","7.7"
"sorg","mp","General farm overhead","1998.0","4.59"
"sorg","mp","Total, allocated overhead","1998.0","124.4"
"sorg","mp","Total, costs listed","1998.0","214.62"
"sorg","mp","Value of production less total costs listed","1998.0","-125.93"
"sorg","mp","Value of production less operating costs","1998.0","-1.5300000000000153"
"sorg","mp","Yield (bushels per planted acre)","1998.0","49.0"
"sorg","mp","Price (dollars per bushel at harvest)","1998.0","1.81"
"sorg","mp","Enterprise size (planted acres)","1998.0","136.0"
"sorg","mp","Irrigated (percent)","1998.0","5.0"
"sorg","mp","Dryland (percent)","1998.0","95.0"
"sorg","mp","Primary product: Sorghum","1999.0","123.84"
"sorg","mp","Total, gross value of production","1999.0","123.84"
"sorg","mp","Seed","1999.0","7.49"
"sorg","mp","Fertilizer","1999.0","25.05"
"sorg","mp","Chemicals","1999.0","16.49"
"sorg","mp","Custom operations","1999.0","9.05"
"sorg","mp","Fuel, lube, and electricity","1999.0","9.87"
"sorg","mp","Repairs","1999.0","16.83"
"sorg","mp","Interest on operating inputs","1999.0","1.99"
"sorg","mp","Total, operating costs","1999.0","86.77"
"sorg","mp","Hired labor","1999.0","11.98"
"sorg","mp","Opportunity cost of unpaid labor","1999.0","13.08"
"sorg","mp","Capital recovery of machinery and equipment","1999.0","60.35"
"sorg","mp","Opportunity cost of land","1999.0","26.92"
"sorg","mp","Taxes and insurance","1999.0","7.05"
"sorg","mp","General farm overhead","1999.0","3.86"
"sorg","mp","Total, allocated overhead","1999.0","123.24"
"sorg","mp","Total, costs listed","1999.0","210.01"
"sorg","mp","Value of production less total costs listed","1999.0","-86.16999999999999"
"sorg","mp","Value of production less operating costs","1999.0","37.07000000000001"
"sorg","mp","Yield (bushels per planted acre)","1999.0","72.0"
"sorg","mp","Price (dollars per bushel at harvest)","1999.0","1.72"
"sorg","mp","Enterprise size (planted acres)","1999.0","136.0"
"sorg","mp","Irrigated (percent)","1999.0","5.0"
"sorg","mp","Dryland (percent)","1999.0","95.0"
"sorg","mp","Primary product: Sorghum","2000.0","126.08"
"sorg","mp","Total, gross value of production","2000.0","126.08"
"sorg","mp","Seed","2000.0","8.01"
"sorg","mp","Fertilizer","2000.0","27.07"
"sorg","mp","Chemicals","2000.0","16.45"
"sorg","mp","Custom operations","2000.0","8.14"
"sorg","mp","Fuel, lube, and electricity","2000.0","14.68"
"sorg","mp","Repairs","2000.0","17.65"
"sorg","mp","Interest on operating inputs","2000.0","2.65"
"sorg","mp","Total, operating costs","2000.0","94.65"
"sorg","mp","Hired labor","2000.0","12.66"
"sorg","mp","Opportunity cost of unpaid labor","2000.0","13.57"
"sorg","mp","Capital recovery of machinery and equipment","2000.0","62.04"
"sorg","mp","Opportunity cost of land","2000.0","27.02"
"sorg","mp","Taxes and insurance","2000.0","7.28"
"sorg","mp","General farm overhead","2000.0","3.96"
"sorg","mp","Total, allocated overhead","2000.0","126.52999999999999"
"sorg","mp","Total, costs listed","2000.0","221.18"
"sorg","mp","Value of production less total costs listed","2000.0","-95.10000000000001"
"sorg","mp","Value of production less operating costs","2000.0","31.429999999999993"
"sorg","mp","Yield (bushels per planted acre)","2000.0","64.0"
"sorg","mp","Price (dollars per bushel at harvest)","2000.0","1.97"
"sorg","mp","Enterprise size (planted acres)","2000.0","136.0"
"sorg","mp","Irrigated (percent)","2000.0","5.0"
"sorg","mp","Dryland (percent)","2000.0","95.0"
"sorg","mp","Primary product: Sorghum","2001.0","162.0"
"sorg","mp","Total, gross value of production","2001.0","162.0"
"sorg","mp","Seed","2001.0","7.89"
"sorg","mp","Fertilizer","2001.0","32.86"
"sorg","mp","Chemicals","2001.0","18.07"
"sorg","mp","Custom operations","2001.0","10.43"
"sorg","mp","Fuel, lube, and electricity","2001.0","15.49"
"sorg","mp","Repairs","2001.0","19.43"
"sorg","mp","Interest on operating inputs","2001.0","1.76"
"sorg","mp","Total, operating costs","2001.0","105.92999999999999"
"sorg","mp","Hired labor","2001.0","12.54"
"sorg","mp","Opportunity cost of unpaid labor","2001.0","14.03"
"sorg","mp","Capital recovery of machinery and equipment","2001.0","64.76"
"sorg","mp","Opportunity cost of land","2001.0","35.23"
"sorg","mp","Taxes and insurance","2001.0","7.4"
"sorg","mp","General farm overhead","2001.0","4.09"
"sorg","mp","Total, allocated overhead","2001.0","138.05"
"sorg","mp","Total, costs listed","2001.0","243.98000000000002"
"sorg","mp","Value of production less total costs listed","2001.0","-81.98000000000002"
"sorg","mp","Value of production less operating costs","2001.0","56.07000000000001"
"sorg","mp","Yield (bushels per planted acre)","2001.0","81.0"
"sorg","mp","Price (dollars per bushel at harvest)","2001.0","2.0"
"sorg","mp","Enterprise size (planted acres)","2001.0","136.0"
"sorg","mp","Irrigated (percent)","2001.0","5.0"
"sorg","mp","Dryland (percent)","2001.0","95.0"
"sorg","mp","Primary product: Sorghum","2002.0","176.79000000000002"
"sorg","mp","Total, gross value of production","2002.0","176.79000000000002"
"sorg","mp","Seed","2002.0","10.99"
"sorg","mp","Fertilizer","2002.0","24.21"
"sorg","mp","Chemicals","2002.0","18.65"
"sorg","mp","Custom operations","2002.0","9.14"
"sorg","mp","Fuel, lube, and electricity","2002.0","13.01"
"sorg","mp","Repairs","2002.0","20.09"
"sorg","mp","Interest on operating inputs","2002.0","0.81"
"sorg","mp","Total, operating costs","2002.0","96.9"
"sorg","mp","Hired labor","2002.0","13.17"
"sorg","mp","Opportunity cost of unpaid labor","2002.0","15.06"
"sorg","mp","Capital recovery of machinery and equipment","2002.0","65.29"
"sorg","mp","Opportunity cost of land","2002.0","40.71"
"sorg","mp","Taxes and insurance","2002.0","7.35"
"sorg","mp","General farm overhead","2002.0","4.18"
"sorg","mp","Total, allocated overhead","2002.0","145.76000000000002"
"sorg","mp","Total, costs listed","2002.0","242.66000000000003"
"sorg","mp","Value of production less total costs listed","2002.0","-65.87"
"sorg","mp","Value of production less operating costs","2002.0","79.89000000000001"
"sorg","mp","Yield (bushels per planted acre)","2002.0","71.0"
"sorg","mp","Price (dollars per bushel at harvest)","2002.0","2.49"
"sorg","mp","Enterprise size (planted acres)","2002.0","136.0"
"sorg","mp","Irrigated (percent)","2002.0","5.0"
"sorg","mp","Dryland (percent)","2002.0","95.0"
